"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/01/2022","AirNow","370030005","1","0.049","ppm","45","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/02/2022","AirNow","370030005","1","0.055","ppm","51","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/03/2022","AirNow","370030005","1","0.059","ppm","64","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/04/2022","AirNow","370030005","1","0.048","ppm","44","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/05/2022","AirNow","370030005","1","0.06","ppm","67","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/06/2022","AirNow","370030005","1","0.041","ppm","38","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/07/2022","AirNow","370030005","1","0.035","ppm","32","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/08/2022","AirNow","370030005","1","0.038","ppm","35","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/09/2022","AirNow","370030005","1","0.036","ppm","33","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/10/2022","AirNow","370030005","1","0.036","ppm","33","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/11/2022","AirNow","370030005","1","0.041","ppm","38","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/12/2022","AirNow","370030005","1","0.043","ppm","40","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/13/2022","AirNow","370030005","1","0.046","ppm","43","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/14/2022","AirNow","370030005","1","0.052","ppm","48","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/15/2022","AirNow","370030005","1","0.049","ppm","45","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/16/2022","AirNow","370030005","1","0.041","ppm","38","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/17/2022","AirNow","370030005","1","0.046","ppm","43","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/18/2022","AirNow","370030005","1","0.049","ppm","45","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/19/2022","AirNow","370030005","1","0.049","ppm","45","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/20/2022","AirNow","370030005","1","0.047","ppm","44","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/21/2022","AirNow","370030005","1","0.054","ppm","50","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/22/2022","AirNow","370030005","1","0.053","ppm","49","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/23/2022","AirNow","370030005","1","0.037","ppm","34","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/24/2022","AirNow","370030005","1","0.042","ppm","39","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/25/2022","AirNow","370030005","1","0.049","ppm","45","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/26/2022","AirNow","370030005","1","0.049","ppm","45","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/27/2022","AirNow","370030005","1","0.048","ppm","44","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/28/2022","AirNow","370030005","1","0.049","ppm","45","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/29/2022","AirNow","370030005","1","0.045","ppm","42","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/30/2022","AirNow","370030005","1","0.049","ppm","45","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/31/2022","AirNow","370030005","1","0.049","ppm","45","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/01/2022","AirNow","370030005","1","0.046","ppm","43","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/02/2022","AirNow","370030005","1","0.047","ppm","44","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/03/2022","AirNow","370030005","1","0.048","ppm","44","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/04/2022","AirNow","370030005","1","0.052","ppm","48","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/05/2022","AirNow","370030005","1","0.044","ppm","41","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/06/2022","AirNow","370030005","1","0.048","ppm","44","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/07/2022","AirNow","370030005","1","0.048","ppm","44","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/08/2022","AirNow","370030005","1","0.045","ppm","42","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/09/2022","AirNow","370030005","1","0.037","ppm","34","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/10/2022","AirNow","370030005","1","0.048","ppm","44","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/11/2022","AirNow","370030005","1","0.054","ppm","50","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/12/2022","AirNow","370030005","1","0.041","ppm","38","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/13/2022","AirNow","370030005","1","0.049","ppm","45","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/14/2022","AirNow","370030005","1","0.048","ppm","44","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/15/2022","AirNow","370030005","1","0.056","ppm","54","Taylorsville Liledoun","24","100.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"04/16/2022","AirNow","370030005","1","0.049","ppm","45","Taylorsville Liledoun","23","96.0000","44201","Ozone","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","003","Alexander","35.9138000008966","-81.191"
"03/01/2022","AirNow","370110002","1","0.048","ppm","44","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/02/2022","AirNow","370110002","1","0.051","ppm","47","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/03/2022","AirNow","370110002","1","0.059","ppm","64","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/04/2022","AirNow","370110002","1","0.047","ppm","44","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/05/2022","AirNow","370110002","1","0.059","ppm","64","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/06/2022","AirNow","370110002","1","0.04","ppm","37","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/07/2022","AirNow","370110002","1","0.039","ppm","36","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/08/2022","AirNow","370110002","1","0.038","ppm","35","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/09/2022","AirNow","370110002","1","0.032","ppm","30","Linville Falls","23","96.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/10/2022","AirNow","370110002","1","0.035","ppm","32","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/11/2022","AirNow","370110002","1","0.037","ppm","34","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/12/2022","AirNow","370110002","1","0.043","ppm","40","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/13/2022","AirNow","370110002","1","0.049","ppm","45","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/14/2022","AirNow","370110002","1","0.052","ppm","48","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/15/2022","AirNow","370110002","1","0.05","ppm","46","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/16/2022","AirNow","370110002","1","0.045","ppm","42","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/17/2022","AirNow","370110002","1","0.043","ppm","40","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/18/2022","AirNow","370110002","1","0.048","ppm","44","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/19/2022","AirNow","370110002","1","0.045","ppm","42","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/20/2022","AirNow","370110002","1","0.045","ppm","42","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/21/2022","AirNow","370110002","1","0.052","ppm","48","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/22/2022","AirNow","370110002","1","0.057","ppm","58","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/23/2022","AirNow","370110002","1","0.043","ppm","40","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/24/2022","AirNow","370110002","1","0.043","ppm","40","Linville Falls","22","92.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/25/2022","AirNow","370110002","1","0.047","ppm","44","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/26/2022","AirNow","370110002","1","0.049","ppm","45","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/27/2022","AirNow","370110002","1","0.046","ppm","43","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/28/2022","AirNow","370110002","1","0.047","ppm","44","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/29/2022","AirNow","370110002","1","0.048","ppm","44","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/30/2022","AirNow","370110002","1","0.053","ppm","49","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"03/31/2022","AirNow","370110002","1","0.048","ppm","44","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"04/01/2022","AirNow","370110002","1","0.044","ppm","41","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"04/02/2022","AirNow","370110002","1","0.045","ppm","42","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"04/03/2022","AirNow","370110002","1","0.046","ppm","43","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"04/04/2022","AirNow","370110002","1","0.053","ppm","49","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"04/05/2022","AirNow","370110002","1","0.048","ppm","44","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"04/06/2022","AirNow","370110002","1","0.05","ppm","46","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"04/07/2022","AirNow","370110002","1","0.048","ppm","44","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"04/08/2022","AirNow","370110002","1","0.043","ppm","40","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"04/09/2022","AirNow","370110002","1","0.04","ppm","37","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"04/10/2022","AirNow","370110002","1","0.048","ppm","44","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"04/11/2022","AirNow","370110002","1","0.051","ppm","47","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"04/12/2022","AirNow","370110002","1","0.04","ppm","37","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"04/14/2022","AirNow","370110002","1","0.046","ppm","43","Linville Falls","18","75.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"04/15/2022","AirNow","370110002","1","0.051","ppm","47","Linville Falls","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"04/16/2022","AirNow","370110002","1","0.047","ppm","44","Linville Falls","23","96.0000","44201","Ozone","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"01/01/2022","AQS","370119991","1","0.03","ppm","28","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/02/2022","AQS","370119991","1","0.035","ppm","32","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/03/2022","AQS","370119991","1","0.043","ppm","40","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/04/2022","AQS","370119991","1","0.04","ppm","37","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/05/2022","AQS","370119991","1","0.047","ppm","44","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/06/2022","AQS","370119991","1","0.041","ppm","38","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/07/2022","AQS","370119991","1","0.041","ppm","38","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/08/2022","AQS","370119991","1","0.037","ppm","34","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/09/2022","AQS","370119991","1","0.039","ppm","36","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/10/2022","AQS","370119991","1","0.041","ppm","38","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/11/2022","AQS","370119991","1","0.047","ppm","44","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/12/2022","AQS","370119991","1","0.044","ppm","41","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/13/2022","AQS","370119991","1","0.043","ppm","40","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/14/2022","AQS","370119991","1","0.035","ppm","32","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/15/2022","AQS","370119991","1","0.033","ppm","31","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/16/2022","AQS","370119991","1","0.039","ppm","36","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/17/2022","AQS","370119991","1","0.034","ppm","31","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/18/2022","AQS","370119991","1","0.045","ppm","42","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/19/2022","AQS","370119991","1","0.048","ppm","44","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/20/2022","AQS","370119991","1","0.025","ppm","23","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/21/2022","AQS","370119991","1","0.031","ppm","29","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/22/2022","AQS","370119991","1","0.043","ppm","40","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/23/2022","AQS","370119991","1","0.045","ppm","42","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/24/2022","AQS","370119991","1","0.042","ppm","39","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/25/2022","AQS","370119991","1","0.044","ppm","41","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/26/2022","AQS","370119991","1","0.037","ppm","34","Cranberry","15","88.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/27/2022","AQS","370119991","1","0.044","ppm","41","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/28/2022","AQS","370119991","1","0.038","ppm","35","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/29/2022","AQS","370119991","1","0.044","ppm","41","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/30/2022","AQS","370119991","1","0.047","ppm","44","Cranberry","17","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"01/31/2022","AirNow","370119991","1","0.045","ppm","42","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/01/2022","AirNow","370119991","1","0.049","ppm","45","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/02/2022","AirNow","370119991","1","0.051","ppm","47","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/03/2022","AirNow","370119991","1","0.044","ppm","41","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/04/2022","AirNow","370119991","1","0.035","ppm","32","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/05/2022","AirNow","370119991","1","0.041","ppm","38","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/06/2022","AirNow","370119991","1","0.042","ppm","39","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/07/2022","AirNow","370119991","1","0.045","ppm","42","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/08/2022","AirNow","370119991","1","0.044","ppm","41","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/09/2022","AirNow","370119991","1","0.047","ppm","44","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/10/2022","AirNow","370119991","1","0.049","ppm","45","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/11/2022","AirNow","370119991","1","0.06","ppm","67","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/12/2022","AirNow","370119991","1","0.061","ppm","71","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/13/2022","AirNow","370119991","1","0.039","ppm","36","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/14/2022","AirNow","370119991","1","0.042","ppm","39","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/15/2022","AirNow","370119991","1","0.045","ppm","42","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/16/2022","AirNow","370119991","1","0.045","ppm","42","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/17/2022","AirNow","370119991","1","0.041","ppm","38","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/18/2022","AirNow","370119991","1","0.044","ppm","41","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/19/2022","AirNow","370119991","1","0.046","ppm","43","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/20/2022","AirNow","370119991","1","0.043","ppm","40","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/21/2022","AirNow","370119991","1","0.047","ppm","44","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/22/2022","AirNow","370119991","1","0.037","ppm","34","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/23/2022","AirNow","370119991","1","0.039","ppm","36","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/24/2022","AirNow","370119991","1","0.033","ppm","31","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/25/2022","AirNow","370119991","1","0.036","ppm","33","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/26/2022","AirNow","370119991","1","0.043","ppm","40","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/27/2022","AirNow","370119991","1","0.045","ppm","42","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"02/28/2022","AirNow","370119991","1","0.047","ppm","44","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/01/2022","AirNow","370119991","1","0.055","ppm","51","Cranberry","22","92.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/02/2022","AirNow","370119991","1","0.057","ppm","58","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/03/2022","AirNow","370119991","1","0.063","ppm","77","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/04/2022","AirNow","370119991","1","0.051","ppm","47","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/05/2022","AirNow","370119991","1","0.061","ppm","71","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/06/2022","AirNow","370119991","1","0.046","ppm","43","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/07/2022","AirNow","370119991","1","0.043","ppm","40","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
